pdf_filename,pdf_path,procedure_category,specific_procedure,confidence_score,task_id,task_category,task_subcategory,task_description,timing,frequency,duration,importance_level,prerequisites,contraindications,warning_signs,special_equipment,provider_contact,follow_up_required,notes,is_new_category
[72%] total-knee-replacement.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[72%] total-knee-replacement.pdf,Orthopedic Surgery,Total Knee Replacement,0.72,[72%] total-knee-replacement_19,Activity Restrictions,,"When you are walking with a cane (or with no support), you have ade quate control of your leg to operate your car.",,,,medium,,,,,,False,pattern,False
[72%] total-knee-replacement.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[72%] total-knee-replacement.pdf,Orthopedic Surgery,Total Knee Replacement,0.72,[72%] total-knee-replacement_20,Diet & Nutrition,,After Total Knee Replacement Total k nee replacement is a great operation.,,,,medium,,,,,,False,pattern,False
[72%] total-knee-replacement.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[72%] total-knee-replacement.pdf,Orthopedic Surgery,Total Knee Replacement,0.72,[72%] total-knee-replacement_21,Activity Restrictions,,"Walkers, Crutches, and Canes You may place as much weight onto the operated leg as y our pain, comfort, common sense and balance will allow.",,,,low,,,,crutches,,False,pattern,False
[72%] total-knee-replacement.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[72%] total-knee-replacement.pdf,Orthopedic Surgery,Total Knee Replacement,0.72,[72%] total-knee-replacement_22,Diet & Nutrition,,Eating Problems Most patients have some difficult y sleeping for several months after a knee replacement.,,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_1,Follow-up Care,,Call a Nurse or Doctor .,,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_2,Insurance,,"Continue reading the next sections of this guide for more information on preparing for your surgery, your hospital stay and post-surgery recovery and rehabilitation.",,,,medium,,,,,,False,pattern,True
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_3,Work Return,,Take care of required dental work (pg.,,,,high,,,,,,False,pattern,True
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_4,Monitoring,,Schedule Discharge Planning Phone Interview 617.,,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_5,Uncategorized,,Do not scrub your skin too hard.,,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_6,Uncategorized,,You can use a sponge to help with lathering.,,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_7,Hygiene,,"Do not apply powder, lotion, deodorant or hair products after third shower.",,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_8,Insurance,,Do not shave the area of your body where your surgery will be performed.,,,,medium,,,,,,False,pattern,True
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_9,Medication Management,,Check with your physician or nurse practitioner about the medicines you take now and any medicines you feel you will need on the day of your surgery.,,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_10,Diet & Nutrition,,"Do not eat or drink anything after 10:00 pm the night before surgery, unless otherwise instructed.",,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_11,Diet & Nutrition,,"You cannot have water, mints, candy or chewing gum.",,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_12,Hygiene,,Do not hold onto a soap dish on the wall.,,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_13,Activity Restrictions,,"You may be using a walker for a few weeks after your surgery, so you will need more room to move around.",,,,low,,,,walker,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_14,Travel,,Remove throw rugs that may cause you to slip or trip.,,,,low,,,,,,False,pattern,True
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_15,Uncategorized,,After Joint Replacement .,,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_16,Uncategorized,,After Surgery & Preventing Blood Clots .,,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_17,Follow-up Care,,When to Call a Nurse or Doctor .,,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_18,Pain Management,,After TKR & Continuous Passive Motion Devices .,,,,medium,,,,device,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_19,Monitoring,,"When you first check-in for your appointment, you will be asked to take new x-rays in our radiology suites.",,,,medium,,,,,,True,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_20,Uncategorized,,"Before your evaluation, you will have blood tests done at Mass General or through your Primary Care Physician (PCP).",,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_21,Wound Care,,Before Surgery Preventing a surgical wound infection is important to your recovery.,,,,high,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_22,Hygiene,,"After surgery you should only take showers, not baths for the first month.",,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_23,Physical Therapy,,"After surgery, if you have limited knee range of motion and stretch, use a firm, sturdy armchair, and do not sit in a low/soft chair or sofa.",,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_24,Equipment Management,,Walker After TKR & Continuous Passive Motion Devices .,,,,medium,,,,walker,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_25,Activity Restrictions,,Walk after Surgery .,,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_26,Activity Restrictions,,Exercises 49 Glossary 57 Pre-Surgical Checklist 59 Notes 60 William W.,,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_27,Bowel Bladder,,"Move furniture to make clear paths to your kitchen, bathroom and bedroom.",,,,medium,,,,,,False,pattern,True
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_28,Uncategorized,,Move items in your home to waist level or higher.,,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_29,Diet & Nutrition,,Diet on Day of Surgery .,,,,medium,,,,,,False,pattern,False
[100%] total-knee-replacement-patient-guide.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[100%] total-knee-replacement-patient-guide.pdf,Orthopedic Surgery,Total Knee Replacement,1.0,[100%] total-knee-replacement-patient-guide_30,Diet & Nutrition,,"Diet on the Day of Surgery Do not eat or drink anything after 10:00 pm the night before surgery, unless otherwise instructed.",,,,medium,,,,,,False,pattern,False
[92%] Total-Knee-Post-Op.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Post-Op.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Post-Op_1,Follow-up Care,,You may shower once the initial dressing is removed (at the first clinic visit) with a watertight dressing in place.,,,,low,,,,,,True,pattern,False
[92%] Total-Knee-Post-Op.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Post-Op.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Post-Op_2,Wound Care,,"Do not submerge the wounds in water (bathtub, pool, lake) until 6 weeks after surgery.",,,,medium,,,,,,False,pattern,False
[92%] Total-Knee-Post-Op.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Post-Op.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Post-Op_3,Wound Care,,Continue to cover the wound in the shower for the first 6 weeks after surgery.,,,,medium,,,,,,False,pattern,False
[92%] Total-Knee-Post-Op.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Post-Op.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Post-Op_4,Diet & Nutrition,,You may progress slowly to your normal diet if not nauseated.,,,,low,,,,,,False,pattern,False
[92%] Total-Knee-Post-Op.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Post-Op.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Post-Op_5,Medication Management,,Do not take any other medications that include Tylenol while taking these pain medications.,,,,medium,,,,,,False,pattern,False
[92%] Total-Knee-Post-Op.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Post-Op.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Post-Op_6,Medication Management,,"Do not drink alcohol or drive while taking narcotic pain medication (hydrocodone, oxycodone, dilaudid, etc.",,,,medium,,,,,,False,pattern,False
[92%] Total-Knee-Post-Op.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Post-Op.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Post-Op_7,Hearing,,You may bear full weight on the operated leg immediately after surgery.,,,,critical,,,,,,False,pattern,True
[92%] Total-Knee-Post-Op.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Post-Op.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Post-Op_8,Work Return,,"Return to work depends on your job requirements, specifics of your surgery and pain/swelling levels.",,,,medium,,,,,,True,pattern,True
[92%] Total-Knee-Post-Op.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Post-Op.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Post-Op_9,Activity Restrictions,,"Do not resume sports, use exercise equipment or perform strenuous physical activity (including lifting weights) until your surgeon says it is okay.",,,,medium,,,,,,False,pattern,False
[92%] Total-Knee-Post-Op.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Post-Op.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Post-Op_10,Medication Management,,Return to driving after surgery is okay once narcotic pain medication has been stopped and you are cleared by your surgeon.,,,,medium,,,,,,True,pattern,False
[92%] Total-Knee-Post-Op.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Post-Op.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Post-Op_11,Wound Care,,"After surgery, wounds are typically covered with an adhesive dressing.",,,,medium,,,,,,False,pattern,False
[92%] Total-Knee-Post-Op.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Post-Op.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Post-Op_12,Uncategorized,,"After the first 48 hours, the unit should be used in 20 minute intervals every couple of hours for the first 3-4 weeks after surgery.",,,,medium,,,,,,False,pattern,False
[92%] Total-Knee-Post-Op.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Post-Op.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Post-Op_13,Diet & Nutrition,,"After surgery, some patients experience nausea.",,,,medium,,,,,,False,pattern,False
[92%] Total-Knee-Post-Op.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Post-Op.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Post-Op_14,Hearing,,"When you begin to feel some tingling in the extremity, the block is beginning to wear off.",,,,medium,,,,,,False,pattern,True
[92%] Total-Knee-Replacement.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Replacement.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Replacement_1,Uncategorized,,You may also push down on your knee for additional pressure in the downward direction.,,,,low,,,,,,False,pattern,False
[92%] Total-Knee-Replacement.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Knee Replacement/[92%] Total-Knee-Replacement.pdf,Orthopedic Surgery,Total Knee Replacement,0.92,[92%] Total-Knee-Replacement_2,Wound Care,,"Do not place any ointments, creams, or lotions on your wound.",,,,medium,,,,,,False,pattern,False
