pdf_filename,pdf_path,procedure_category,specific_procedure,confidence_score,task_id,task_category,task_subcategory,task_description,timing,frequency,duration,importance_level,prerequisites,contraindications,warning_signs,special_equipment,provider_contact,follow_up_required,notes,is_new_category,enhanced,description_length
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_5,Medication Management,,"Stop 7Weight Loss/Diabetes Medications: Generic Names: dulaglutide, exenatide, liraglutide, lixisenatide, semaglutide, and tirzepatide Brand Names: Adlyxin, Bydureon BCise, Byetta, Mounjaro, Ozempic, Rybelsus, Saxenda, T rulicity, Victoza, Wegovy, Zepbound These medications can slow down your digestion of food in your stomach • If you take one of these medications every day, do not take it on the day of surgery • If you take one of these medications once a week, there should be at least 8 days between your last dose and the surgery. Over the Counter (OTC) Medications: Stop taking the following medications 5 days before surgery: • Any “alternative” medications such as Arnica, Ginko Biloba, garlic or fish oil It is ok to take vitamins. If you take mega-doses of vitamins, you should cut back 5 days before your surgery.",,,,medium,,,,,,False,pattern,True,True,827
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_6,Uncategorized,,"Remove small rugs or other small obstacles that may increase your risk for falls. If you have small pets, start watching out for them as well to prevent falls. Use night lights for your safety.",,,,low,,,,,,False,pattern,False,True,193
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_7,Emergency Signs,,"Call the hospital if you have not gotten this call by 9:00 pm the night before surgery. Day Before Surgery  Stay well hydrated the day before surgery. Drink plenty of fluids including water, Gatorade, juice, or Ensure Pre-Surgery Clear (if provided).",,,,medium,,,,,,False,pattern,False,True,251
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_8,Hearing,,"Wear loose casual clothing and do not wear makeup/jewelry to surgery. Leave jewelry, valuables, and contact lenses at home  Please bring the following items to the hospital: –Insurance card –Photo ID –Credit card, check, or cash in case you need to pay any deductible –Walking aids such as a cane or walker (if you have them) –Advance Directives (if applicable) –CPAP mask (if you use CPAP at home) 9Arrive at the hospital front desk as instructed.",,,,medium,,,,,,False,pattern,True,True,449
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_9,Uncategorized,,"Keep in mind that every patient recovers at their own speed so take your time. • Unless your surgeon specifies, you do NOT have any hip movement precautions. Remember that you should still be careful with your new hip.",,,,medium,,,,,,False,pattern,False,True,218
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_10,Medication Management,,"Stop taking your prescribed pain medication whenever you feel you can. A good way to wean off the pain medication is to cut the doses in half or increase the time between doses. For example, if you are taking one tablet every 4 hours, extend that time to every 6 hours, then every 8 hours, and so on.",,,,medium,,,,,,False,pattern,False,True,300
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_11,Uncategorized,,"After Surgery) Care Instructions • Y ou can bear as much weight as you can tolerate on your hip. This is unless your surgeon instructs you otherwise. Y ou can use the walking aid (walker, etc.",,,,medium,,,,,,False,pattern,False,True,192
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_12,Uncategorized,,After Y our Surgery .,,,,medium,,,,,,False,pattern,False,False,21
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_13,Uncategorized,,After Hip Replacement: Home Safety ...,,,,medium,,,,,,False,pattern,False,True,38
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_14,Administrative,,After Hours: Contact the hospital or your surgeon’s office 4Communication with Y our Surgeon The best way to contact your surgeon is via My. Chart Care Companion.,After Hours,,,medium,,,,,,False,pattern,True,True,162
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_15,Activity Restrictions,,"Once you log in, you can send a message directly to your surgeon, view your post-op recovery instructions, videos, and exercise protocols. For any problems using My. Chart, please call 866-262-6458.",,,,medium,,,,,,False,pattern,False,True,198
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_16,Activity Restrictions,,"After complete recovery, most patients walk without a limp. Hip replacement can help you return to an active lifestyle. However, high impact sporting activities such as running may not be safe after hip replacement.",,,,medium,,,,,,False,pattern,False,True,215
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_17,Medication Management,,"When you sign up for surgery, we will prescribe you a few medications. T ake them on the day before surgery. Based on your medical history, we may prescribe you different medications.",,,,medium,,,,,,False,pattern,True,True,183
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_18,Medication Management,,Take Before Surgery 6Prescription Medications to Stop There are certain medications that you should stop taking for a while before surgery. It is important that we have a current list of all the medications you are taking. These medications should be reviewed with both your surgeon and your primary care doctor.,,,,medium,,,,,,False,pattern,False,True,312
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_19,Smoking,,Before Surgery) Checklist: Preparing for Surgery Starting as Soon as Possible • Smoking Cessation: Quitting smoking is mandatory. T obacco and nicotine worsen wound healing and increases the risk of complications after surgery. Not using tobacco products (including vaping) for at least 6 weeks before and after surgery greatly reduces risks.,,,,medium,,,,,,False,pattern,True,True,342
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_20,Follow-up Care,,Before Surgery  Make sure your surgeon’s office has the best phone number and email to reach you.  Cancel any dental appointments 4 weeks before surgery.  Let your surgeon’s office know if you are planning to have any minor medical procedures within one month of surgery.,,,,medium,,,,,,False,pattern,False,True,274
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_21,Monitoring,,"Checklist: Preparing for Surgery 8One Week Before Surgery  Let your surgeon know if there are any changes in your health (cough, infection, fever, etc.) before surgery. Depending on these changes, we may need to reschedule your surgery.",,,,medium,,,,,,False,pattern,False,True,237
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_22,Uncategorized,,"Call the hospital if you have not gotten this call by 9:00 pm the night before surgery. Day Before Surgery  Stay well hydrated the day before surgery. Drink plenty of fluids including water, Gatorade, juice, or Ensure Pre-Surgery Clear (if provided).",,,,medium,,,,,,False,pattern,False,True,251
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_23,Monitoring,,"Once you check in, you will be directed to the pre-op holding area. There you will be guided to a specific spot to prepare you for surgery. Once you Arrive in the Pre-Op Holding Area • In the pre-op area, you will change into a gown and then meet with the anesthesiologist.",,,,medium,,,,,,False,pattern,False,True,273
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_24,Uncategorized,,"Once you check in, you will be directed to the pre-op holding area. There you will be guided to a specific spot to prepare you for surgery. Once you Arrive in the Pre-Op Holding Area • In the pre-op area, you will change into a gown and then meet with the anesthesiologist.",,,,medium,,,,,,False,pattern,False,True,273
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_25,Hearing,,"After Surgery) Care Instructions • Y ou can bear as much weight as you can tolerate on your hip. This is unless your surgeon instructs you otherwise. Y ou can use the walking aid (walker, etc.",,,,medium,,,,,,False,pattern,True,True,192
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_26,Diet & Nutrition,,"Call the hospital if you have not gotten this call by 9:00 pm the night before surgery. Day Before Surgery  Stay well hydrated the day before surgery. Drink plenty of fluids including water, Gatorade, juice, or Ensure Pre-Surgery Clear (if provided).",,,,medium,,,,,,False,pattern,False,True,251
[87%] nyulh-total-hip-surgery-booklet.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[87%] nyulh-total-hip-surgery-booklet.pdf,Orthopedic Surgery,Total Hip Replacement,0.87,[87%] nyulh-total-hip-surgery-booklet_27,Diet & Nutrition,,Eat a high-fiber diet and drink plenty of water.,,,,medium,,,,,,False,pattern,False,False,48
[100%] arthroscopic_rotator_cuff_repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[100%] arthroscopic_rotator_cuff_repair.pdf,Orthopedic Surgery,Total Hip Replacement,1.0,[100%] arthroscopic_rotator_cuff_repair_1,Wound Care,,You can remove this layer of dressing 2 days after surgery.,,,,medium,,,,,,False,pattern,False,False,59
[100%] arthroscopic_rotator_cuff_repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[100%] arthroscopic_rotator_cuff_repair.pdf,Orthopedic Surgery,Total Hip Replacement,1.0,[100%] arthroscopic_rotator_cuff_repair_2,Hygiene,,You should be careful to keep the wound clean and dry for the first 48 hours after surgery. Beginning on the fifth day after surgery it is OK to shower directly over your Steri - Strips (they won't come off). It is also OK to use soap on your shoulder and over the Steri - Strips.,,,,medium,,,,,,False,pattern,False,True,280
[100%] arthroscopic_rotator_cuff_repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[100%] arthroscopic_rotator_cuff_repair.pdf,Orthopedic Surgery,Total Hip Replacement,1.0,[100%] arthroscopic_rotator_cuff_repair_3,Monitoring,,"Ice & Motion: One important goal following surgery is to minimize swelling around your arm and shoulder. The best way to achieve this is with the frequent application of ice and gentle range of motion exercises. This is most important the first 48 hours following surgery, but will also be helpful after exercises and physical therapy for weeks after surgery.",,,,high,,,,,,False,pattern,False,True,359
[100%] arthroscopic_rotator_cuff_repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[100%] arthroscopic_rotator_cuff_repair.pdf,Orthopedic Surgery,Total Hip Replacement,1.0,[100%] arthroscopic_rotator_cuff_repair_4,Follow-up Care,,"Follow up appointment: We try to give all of our patients a follow -up office visit at the same time we schedule your surgery. Sometimes, during your surgical procedure, I find or do things I didn't anticipate when planning your surgery, therefore I may want to see you in the office sooner than we originally planned.",,,,medium,,,,,,True,pattern,False,True,318
[100%] arthroscopic_rotator_cuff_repair.pdf,agent_output/organized_pdfs/Orthopedic Surgery/Total Hip Replacement/[100%] arthroscopic_rotator_cuff_repair.pdf,Orthopedic Surgery,Total Hip Replacement,1.0,[100%] arthroscopic_rotator_cuff_repair_5,Follow-up Care,,You should call our office to confirm your appointment.,,,,medium,,,,,,True,pattern,False,False,55
